file,treatment,fly,orientation,n_turns,turn_bias,switchiness,clumpiness,distance_mm,walking_speed_mm_s,fraction_walking,tortuosity
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,16,upright,800,0.46057571964956195,0.900334306492803,0.3695535785556311,30462.825807135643,5.175281637855774,0.7774558930994885,3.3607122462965817
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,17,inverse,298,0.4983164983164983,0.8851451697707139,2.6385851539901326,12295.256019862007,5.124675532262291,0.34588063235601363,3.1786901639536533
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,18,upright,729,0.5247252747252747,1.0645012973591452,0.4079103869280602,27334.55439095349,4.876759405793687,0.7150947657349339,3.317264437318136
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,19,inverse,517,0.7848837209302325,0.9315350301758067,0.7610705018703628,22758.760366580093,4.978196779385671,0.5745777746550619,3.7316127143687896
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,20,upright,860,0.26775320139697323,0.9362700184311438,0.38759074155521656,29845.529068339674,5.346533872897679,0.7284702611113525,3.0701069011898214
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,21,inverse,905,0.3639380530973451,0.6625751467034762,0.6340652576074126,32425.954043601232,5.840288043368037,0.7323954710666004,3.073330294580029
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,22,upright,975,0.3049281314168378,0.9189019429075537,0.33108496956083167,34682.80918942683,5.926152210447696,0.7759742519137092,3.0889334896847527
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,23,inverse,657,0.6692073170731707,0.9655397556287122,0.7178590033543131,25289.68295721701,5.160439902083787,0.6133158240315167,3.1722318146391357
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,24,upright,682,0.5051395007342144,0.7706696626100582,1.6245046171826762,25833.134353826063,5.821887835072574,0.5778953872605647,3.1266746151900633
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,25,inverse,584,0.37735849056603776,0.888507497656982,0.9119055996922063,23844.455380653053,5.1344459242682134,0.5912831290966087,3.3879464289944523
